available_bikes,available_bike_stands,time_of_day,type_of_day,day_of_year,iso_date,temperature,relative_humidity,vapour_pressure,wind_speed,rain,sunshine,visibility,bike_availability,bike_stand_availability
9,21,34800,10,82,2020-03-22T09:40:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,34800,10,82,2020-03-22T09:40:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,34800,10,82,2020-03-22T09:40:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,34800,10,82,2020-03-22T09:40:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,34800,10,82,2020-03-22T09:40:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,34800,10,82,2020-03-22T09:40:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
9,21,44800,10,82,2020-03-22T12:26:40,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,54800,10,82,2020-03-22T15:13:20,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
7,23,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
8,22,64800,10,82,2020-03-22T18:00:00,3.5,76,6.0,16,0.0,0.0,30000,moderate,high
